cycle,t_ms,whl_rpm,whl_ok,whl_fresh,mot_rpm,lock_fr,c_slip,locked,err_rpm,p_term,i_term,pi_raw,clamp,slew,iq,mot_i,fault,bus_v
3,7653,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7680,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7700,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7720,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7740,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7760,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7780,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7806,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7827,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7848,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7872,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7893,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7914,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7938,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7959,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,7980,30.4,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
4,20,176.9,1,0,521.5,0.983,0.017,1,14.67,0.00,0.29,0.29,0.29,0.29,+0.32,+0.31,0,18.6
4,40,176.9,1,0,521.5,0.983,0.017,1,14.67,0.00,0.44,0.44,0.44,0.44,+0.32,+0.31,0,18.6
4,61,176.9,1,0,521.5,0.983,0.017,1,14.67,0.00,0.59,0.59,0.59,0.59,+0.32,+0.31,0,18.6
4,81,176.9,1,0,519.1,0.978,0.022,1,14.67,0.00,0.73,0.73,0.73,0.73,+0.03,+0.02,0,18.7
4,107,172.5,1,1,519.1,1.000,0.000,1,17.25,0.00,0.91,0.91,0.91,0.91,+0.03,+0.02,0,18.7
4,128,172.5,1,0,519.1,1.000,0.000,1,17.25,0.00,1.08,1.08,1.08,1.08,+0.03,+0.02,0,18.7
4,148,172.5,1,0,512.3,0.990,0.010,1,17.25,0.00,1.25,1.25,1.25,1.25,-0.65,-0.65,0,18.8
4,173,172.5,1,0,512.3,0.990,0.010,1,17.25,0.00,1.42,1.42,1.42,1.42,-0.65,-0.65,0,18.8
4,193,172.5,1,0,512.3,0.990,0.010,1,17.25,0.00,1.60,1.60,1.60,1.60,-0.65,-0.65,0,18.8
4,213,172.3,1,1,500.3,0.968,0.032,1,11.69,0.00,1.71,1.71,1.71,1.71,-1.12,-1.13,0,18.8
4,238,172.3,1,0,500.3,0.968,0.032,1,11.69,0.00,1.83,1.83,1.83,1.83,-1.12,-1.13,0,18.8
4,258,172.3,1,0,500.3,0.968,0.032,1,11.69,0.00,1.95,1.95,1.95,1.95,-1.12,-1.13,0,18.8
4,278,172.3,1,0,483.8,0.936,0.064,1,11.69,0.00,2.06,2.06,2.06,2.06,-1.61,-1.62,0,18.9
4,304,172.3,1,0,483.8,0.936,0.064,1,11.69,0.00,2.18,2.18,2.18,2.18,-1.61,-1.62,0,18.9
4,324,172.3,1,0,483.8,0.936,0.064,1,11.69,0.00,2.30,2.30,2.30,2.30,-1.61,-1.62,0,18.9
4,344,158.5,1,1,462.5,0.973,0.027,1,11.52,0.00,2.41,2.41,2.41,2.41,-1.91,-1.91,0,18.9
4,370,156.1,1,0,462.5,0.988,0.012,1,11.28,0.00,2.53,2.53,2.53,2.53,-1.91,-1.91,0,18.9
4,390,156.1,1,0,462.5,0.988,0.012,1,11.28,0.00,2.64,2.64,2.64,2.64,-1.91,-1.91,0,18.9
4,410,156.1,1,0,437.5,0.934,0.066,1,11.28,0.00,2.75,2.75,2.75,2.75,-2.27,-2.29,0,19.0
4,436,156.1,1,0,437.5,0.934,0.066,1,11.28,0.00,2.86,2.86,2.86,2.86,-2.27,-2.29,0,19.0
4,456,156.1,1,0,437.5,0.934,0.066,1,11.28,0.00,2.98,2.98,2.98,2.98,-2.27,-2.29,0,19.0
4,476,156.1,1,0,408.4,0.872,0.128,1,11.28,0.00,3.09,3.09,3.09,3.09,-2.60,-2.60,0,19.0
4,502,148.0,1,1,408.4,0.920,0.080,1,2.97,0.00,3.12,3.12,3.12,3.12,-2.60,-2.60,0,19.0
4,522,138.0,1,0,408.4,0.987,0.013,1,1.97,0.00,3.14,3.14,3.14,3.14,-2.60,-2.60,0,19.0
4,542,133.0,1,0,373.9,0.938,0.062,1,1.47,0.00,3.15,3.15,3.15,3.15,-2.90,-2.90,0,19.0
4,562,133.0,1,0,373.9,0.938,0.062,1,1.47,0.00,3.17,3.17,3.17,3.17,-2.90,-2.90,0,19.0
4,582,133.0,1,0,373.9,0.938,0.062,1,1.47,0.00,3.18,3.18,3.18,3.18,-2.90,-2.90,0,19.0
4,602,133.0,1,0,340.8,0.854,0.146,1,1.47,0.00,3.20,3.20,3.20,3.20,-3.00,-3.01,0,19.0
4,626,133.0,1,0,340.8,0.854,0.146,1,1.47,0.00,3.21,3.21,3.21,3.21,-3.00,-3.01,0,19.0
4,646,133.0,1,0,340.8,0.854,0.146,1,1.47,0.00,3.23,3.23,3.23,3.23,-3.00,-3.01,0,19.0
4,666,133.0,1,0,304.7,0.764,0.236,1,1.47,0.00,3.24,3.24,3.24,3.24,-3.05,-3.06,0,19.0
4,692,125.3,1,1,304.7,0.810,0.190,1,-11.25,-0.00,3.13,3.13,3.13,3.13,-3.05,-3.06,0,19.0
4,712,115.8,1,0,304.7,0.877,0.123,1,-12.20,-0.00,3.01,3.01,3.01,3.01,-3.05,-3.06,0,19.0
4,732,104.6,1,0,266.8,0.850,0.150,1,-13.32,-0.00,2.87,2.87,2.87,2.87,-3.06,-3.07,0,19.0
4,758,104.6,1,0,266.8,0.850,0.150,1,-13.32,-0.00,2.74,2.74,2.74,2.74,-3.06,-3.07,0,19.0
4,778,104.6,1,0,266.8,0.850,0.150,1,-13.32,-0.00,2.61,2.61,2.61,2.61,-3.06,-3.07,0,19.0
4,798,104.6,1,0,230.2,0.734,0.266,1,-13.32,-0.00,2.48,2.48,2.48,2.48,-2.79,-2.79,0,19.0
4,824,104.6,1,0,230.2,0.734,0.266,1,-13.32,-0.00,2.34,2.34,2.34,2.34,-2.79,-2.79,0,19.0
4,844,104.6,1,0,230.2,0.734,0.266,1,-13.32,-0.00,2.21,2.21,2.21,2.21,-2.79,-2.79,0,19.0
4,864,104.6,1,0,197.0,0.628,0.372,1,-13.32,-0.00,2.08,2.08,2.08,2.08,-2.41,-2.41,0,18.9
4,890,104.6,1,0,197.0,0.628,0.372,1,-13.32,-0.00,1.94,1.94,1.94,1.94,-2.41,-2.41,0,18.9
4,910,104.6,1,0,197.0,0.628,0.372,1,-13.32,-0.00,1.81,1.81,1.81,1.81,-2.41,-2.41,0,18.9
4,930,104.6,1,0,167.5,0.534,0.466,1,-13.32,-0.00,1.68,1.68,1.68,1.68,-2.02,-2.04,0,18.9
4,957,104.6,1,0,167.5,0.534,0.466,1,-13.32,-0.00,1.54,1.54,1.54,1.54,-2.02,-2.04,0,18.9
4,977,104.6,1,0,167.5,0.534,0.466,1,-13.32,-0.00,1.41,1.41,1.41,1.41,-2.02,-2.04,0,18.9
4,997,104.6,1,0,140.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.63,-1.67,0,18.9
4,1023,104.6,1,0,140.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.63,-1.67,0,18.9
4,1043,104.6,1,0,140.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.63,-1.67,0,18.9
4,1063,90.8,1,1,123.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,-0.67,0,18.9
4,1083,85.6,1,0,123.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,-0.67,0,18.9
4,1103,75.6,1,0,123.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,-0.67,0,18.9
4,1123,61.7,1,0,110.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1149,55.2,1,0,110.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1169,55.2,1,0,110.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1189,55.2,1,0,105.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1215,55.2,1,0,105.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1235,55.2,1,0,105.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1255,55.2,1,0,100.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1281,55.2,1,0,100.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1301,55.2,1,0,100.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1321,55.2,1,0,97.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1347,55.2,1,0,97.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1367,55.2,1,0,97.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1387,55.2,1,0,93.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1413,55.2,1,0,93.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1433,55.2,1,0,93.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1453,55.2,1,0,90.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1479,55.2,1,0,90.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1499,55.2,1,0,90.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1519,55.2,1,0,86.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1545,55.2,1,0,86.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1565,55.2,1,0,86.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1585,55.2,1,0,82.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1606,55.2,1,0,82.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1626,55.2,1,0,82.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1646,55.2,1,0,80.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1672,55.2,1,0,80.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1692,55.2,1,0,80.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1712,40.9,1,1,76.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1738,33.3,1,0,76.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1758,30.3,1,0,76.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1778,30.3,1,0,73.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1804,30.3,1,0,73.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1824,30.3,1,0,73.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1848,30.3,1,0,70.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1870,30.3,1,0,70.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1890,30.3,1,0,70.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1910,30.3,1,0,67.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1936,30.3,1,0,67.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1957,30.3,1,0,67.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,1977,30.3,1,0,63.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2002,30.3,1,0,63.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2022,30.3,1,0,63.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2042,30.3,1,0,60.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2068,30.3,1,0,60.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2088,30.3,1,0,60.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2108,30.3,1,0,57.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2128,30.3,1,0,57.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2148,30.3,1,0,57.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2168,30.3,1,0,55.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2193,30.3,1,0,55.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2213,30.3,1,0,55.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2233,30.3,1,0,50.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2259,30.3,1,0,50.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2279,30.3,1,0,50.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2299,30.3,1,0,49.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2325,30.3,1,0,49.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2345,30.3,1,0,49.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2365,30.3,1,0,45.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2391,30.3,1,0,45.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2411,30.3,1,0,45.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2431,30.3,1,0,43.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2457,30.3,1,0,43.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2477,30.3,1,0,43.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2497,30.3,1,0,40.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2523,30.3,1,0,40.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2543,30.3,1,0,40.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2563,30.3,1,0,35.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2589,30.3,1,0,35.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2609,30.3,1,0,35.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2629,30.3,1,0,21.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2649,30.3,1,0,21.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2669,30.3,1,0,21.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2689,30.3,1,0,27.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2716,30.3,1,0,27.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2736,30.3,1,0,27.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2756,30.3,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2783,30.3,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2803,30.3,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2823,30.3,1,0,24.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2850,30.3,1,0,24.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2870,30.3,1,0,24.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2890,30.3,1,0,17.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2917,30.3,1,0,17.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2937,30.3,1,0,17.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2957,30.3,1,0,13.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,2983,30.3,1,0,13.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3004,30.3,1,0,13.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3024,30.3,1,0,2.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3049,30.3,1,0,2.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3069,30.3,1,0,2.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3089,30.3,1,0,9.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3117,30.3,1,0,9.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3137,30.3,1,0,9.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3157,30.3,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3177,30.3,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3197,30.3,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3217,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3240,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3260,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3280,30.3,1,0,0.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3306,30.3,1,0,0.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3326,30.3,1,0,0.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3346,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3373,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3393,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3413,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3439,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3459,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3479,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3505,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3525,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3545,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3572,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3592,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3612,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3632,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3652,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3672,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3696,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3716,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3736,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3762,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3782,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3802,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3828,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3848,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3868,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3894,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3914,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3934,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3960,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,3980,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4000,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4027,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4047,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4067,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4093,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4113,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4133,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4153,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
